client_id,job,age,marital,education,credit_default,mortgage
27852,unemployed,37,married,university_degree,True,True
27853,admin_,33,single,university_degree,True,True
27854,technician,33,single,university_degree,True,True
27855,technician,29,single,professional_course,True,True
27856,admin_,34,single,university_degree,True,True
27857,admin_,32,single,professional_course,True,True
27858,admin_,32,single,professional_course,True,True
27859,admin_,50,divorced,university_degree,True,True
27860,student,26,single,high_school,True,True
27861,blue-collar,33,single,high_school,True,True
27862,blue-collar,33,single,high_school,True,True
27863,management,60,single,university_degree,True,True
27864,admin_,24,single,high_school,True,True
27865,blue-collar,33,single,high_school,True,True
27866,retired,68,married,university_degree,True,True
27867,blue-collar,33,single,high_school,True,True
27868,management,32,single,university_degree,True,True
27869,admin_,24,single,high_school,True,True
27870,admin_,36,married,high_school,True,True
27871,management,24,married,,True,True
27872,admin_,54,married,university_degree,True,True
27873,admin_,31,divorced,university_degree,True,True
27874,admin_,54,married,university_degree,True,True
27875,retired,75,divorced,basic_9y,True,True
27876,admin_,54,married,university_degree,True,True
27877,unemployed,27,single,university_degree,True,True
27878,admin_,31,divorced,university_degree,True,True
27879,admin_,70,divorced,university_degree,True,True
27880,student,19,single,basic_6y,True,True
27881,blue-collar,35,single,professional_course,True,True
27882,blue-collar,29,married,basic_4y,True,True
27883,technician,32,divorced,professional_course,True,True
27884,technician,32,divorced,professional_course,True,True
27885,technician,28,single,professional_course,True,True
27886,blue-collar,29,single,basic_9y,True,True
27887,retired,61,married,basic_9y,True,True
27888,technician,32,divorced,professional_course,True,True
27889,blue-collar,29,single,basic_9y,True,True
27890,admin_,31,married,university_degree,True,True
27891,admin_,46,married,university_degree,True,True
27892,management,50,married,basic_9y,True,True
27893,admin_,28,single,university_degree,True,True
27894,retired,63,divorced,basic_4y,True,True
27895,admin_,28,single,university_degree,True,True
27896,admin_,33,married,university_degree,True,True
27897,admin_,28,single,university_degree,True,True
27898,admin_,35,married,high_school,True,True
27899,management,36,married,university_degree,True,True
27900,management,36,married,university_degree,True,True
27901,student,26,single,high_school,True,True
27902,housemaid,70,married,basic_4y,True,True
27903,technician,45,single,professional_course,True,True
27904,student,20,single,basic_9y,True,True
27905,management,36,married,university_degree,True,True
27906,admin_,28,single,high_school,True,True
27907,student,20,single,basic_9y,True,True
27908,management,36,married,university_degree,True,True
27909,blue-collar,37,married,basic_6y,True,True
27910,unemployed,58,married,basic_4y,True,True
27911,retired,68,married,basic_4y,True,True
27912,technician,51,married,university_degree,True,True
27913,admin_,28,single,high_school,True,True
27914,student,22,single,basic_9y,True,True
27915,housemaid,27,married,high_school,True,True
27916,unemployed,36,married,university_degree,True,True
27917,admin_,28,single,high_school,True,True
27918,admin_,28,single,high_school,True,True
27919,admin_,28,single,high_school,True,True
27920,self-employed,28,single,university_degree,True,True
27921,blue-collar,56,married,basic_4y,True,True
27922,admin_,28,single,high_school,True,True
27923,technician,41,married,professional_course,True,True
27924,admin_,28,single,high_school,True,True
27925,admin_,25,married,university_degree,True,True
27926,admin_,25,married,university_degree,True,True
27927,admin_,25,married,university_degree,True,True
27928,blue-collar,30,single,university_degree,True,True
27929,admin_,28,single,high_school,True,True
27930,retired,73,married,university_degree,True,True
27931,admin_,43,married,university_degree,True,True
27932,technician,31,single,university_degree,True,True
27933,retired,66,married,,True,True
27934,housemaid,27,married,high_school,True,True
27935,self-employed,36,married,university_degree,True,True
27936,admin_,60,married,university_degree,True,True
27937,admin_,25,married,university_degree,True,True
27938,admin_,43,married,university_degree,True,True
27939,admin_,28,single,high_school,True,True
27940,blue-collar,30,single,university_degree,True,True
27941,admin_,28,single,high_school,True,True
27942,admin_,32,single,university_degree,True,True
27943,admin_,28,single,high_school,True,True
27944,admin_,32,single,university_degree,True,True
27945,technician,34,single,university_degree,True,True
27946,admin_,32,single,university_degree,True,True
27947,technician,34,single,university_degree,True,True
27948,technician,34,single,university_degree,True,True
27949,admin_,32,single,university_degree,True,True
27950,retired,80,married,basic_4y,True,True
27951,retired,80,married,basic_4y,True,True
27952,admin_,32,single,university_degree,True,True
27953,admin_,32,single,university_degree,True,True
27954,student,21,single,basic_4y,True,True
27955,admin_,32,married,university_degree,True,True
27956,admin_,32,single,university_degree,True,True
27957,admin_,32,married,university_degree,True,True
27958,admin_,62,married,high_school,True,True
27959,admin_,32,single,university_degree,True,True
27960,technician,34,single,university_degree,True,True
27961,blue-collar,59,married,basic_4y,True,True
27962,blue-collar,59,married,basic_4y,True,True
27963,management,80,divorced,professional_course,True,True
27964,blue-collar,33,married,high_school,True,True
27965,admin_,39,married,high_school,True,True
27966,admin_,39,married,high_school,True,True
27967,admin_,39,married,high_school,True,True
27968,blue-collar,45,married,basic_9y,True,True
27969,blue-collar,45,married,basic_9y,True,True
27970,blue-collar,44,single,basic_4y,True,True
27971,admin_,48,single,university_degree,True,True
27972,services,38,married,high_school,True,True
27973,blue-collar,33,married,basic_6y,True,True
27974,self-employed,43,married,high_school,True,True
27975,technician,31,married,professional_course,True,True
27976,self-employed,43,married,high_school,True,True
27977,blue-collar,34,single,basic_9y,True,True
27978,admin_,29,married,university_degree,True,True
27979,entrepreneur,56,divorced,university_degree,True,True
27980,services,30,single,high_school,True,True
27981,blue-collar,33,married,professional_course,True,True
27982,admin_,39,married,high_school,True,True
27983,admin_,49,married,basic_6y,True,True
27984,management,33,single,university_degree,True,True
27985,management,33,single,university_degree,True,True
27986,blue-collar,40,single,basic_9y,True,True
27987,management,33,single,university_degree,True,True
27988,blue-collar,33,married,basic_6y,True,True
27989,retired,46,married,basic_6y,True,True
27990,admin_,29,single,university_degree,True,True
27991,admin_,29,single,university_degree,True,True
27992,admin_,29,single,university_degree,True,True
27993,admin_,29,single,university_degree,True,True
27994,retired,63,married,professional_course,True,True
27995,admin_,39,married,high_school,True,True
27996,blue-collar,32,married,basic_9y,True,True
27997,entrepreneur,27,married,professional_course,True,True
27998,admin_,38,divorced,university_degree,True,True
27999,admin_,44,married,,True,True
28000,technician,32,married,professional_course,True,True
28001,entrepreneur,56,divorced,university_degree,True,True
28002,self-employed,43,married,high_school,True,True
28003,student,20,single,,True,True
28004,retired,63,married,professional_course,True,True
28005,admin_,34,single,university_degree,True,True
28006,technician,31,married,professional_course,True,True
28007,admin_,30,married,university_degree,True,True
28008,admin_,30,married,university_degree,True,True
28009,blue-collar,54,married,professional_course,True,True
28010,blue-collar,54,married,professional_course,True,True
28011,admin_,30,married,university_degree,True,True
28012,admin_,38,divorced,basic_6y,True,True
28013,admin_,30,married,university_degree,True,True
28014,services,43,divorced,high_school,True,True
28015,services,43,divorced,high_school,True,True
28016,services,38,married,basic_9y,True,True
28017,admin_,30,married,university_degree,True,True
28018,blue-collar,39,single,basic_9y,True,True
28019,blue-collar,41,married,basic_4y,True,True
28020,technician,34,single,professional_course,True,True
28021,services,26,single,high_school,True,True
28022,admin_,30,married,university_degree,True,True
28023,blue-collar,35,married,basic_9y,True,True
28024,blue-collar,39,married,basic_9y,True,True
28025,blue-collar,39,married,basic_9y,True,True
28026,blue-collar,40,married,basic_9y,True,True
28027,blue-collar,39,single,basic_9y,True,True
28028,blue-collar,44,married,basic_9y,True,True
28029,admin_,33,divorced,high_school,True,True
28030,services,39,married,high_school,True,True
28031,technician,28,single,professional_course,True,True
28032,blue-collar,55,divorced,basic_4y,True,True
28033,technician,42,divorced,professional_course,True,True
28034,housemaid,33,unknown,university_degree,True,True
28035,blue-collar,28,single,high_school,True,True
28036,blue-collar,28,single,high_school,True,True
28037,services,50,married,basic_4y,True,True
28038,blue-collar,44,married,university_degree,True,True
28039,technician,28,single,professional_course,True,True
28040,technician,28,single,professional_course,True,True
28041,admin_,30,married,university_degree,True,True
28042,technician,32,single,university_degree,True,True
28043,blue-collar,28,single,high_school,True,True
28044,management,46,married,university_degree,True,True
28045,admin_,42,married,basic_9y,True,True
28046,blue-collar,28,single,high_school,True,True
28047,blue-collar,39,single,basic_9y,True,True
28048,admin_,49,married,basic_6y,True,True
28049,self-employed,50,single,basic_9y,True,True
28050,admin_,44,divorced,university_degree,True,True
28051,blue-collar,31,single,basic_9y,True,True
28052,technician,39,married,professional_course,True,True
28053,services,38,married,basic_9y,True,True
28054,blue-collar,28,single,high_school,True,True
28055,blue-collar,28,single,high_school,True,True
28056,admin_,30,married,university_degree,True,True
28057,blue-collar,32,married,basic_9y,True,True
28058,technician,24,single,university_degree,True,True
28059,admin_,39,divorced,university_degree,True,True
28060,services,40,married,high_school,True,True
28061,technician,42,divorced,professional_course,True,True
28062,blue-collar,45,married,basic_4y,True,True
28063,blue-collar,53,divorced,high_school,True,True
28064,self-employed,49,divorced,,True,True
28065,blue-collar,32,married,basic_9y,True,True
28066,admin_,26,single,university_degree,True,True
28067,blue-collar,32,married,basic_9y,True,True
28068,entrepreneur,26,single,high_school,True,True
28069,entrepreneur,26,single,high_school,True,True
28070,housemaid,49,married,basic_4y,True,True
28071,technician,30,married,university_degree,True,True
28072,admin_,42,married,high_school,True,True
28073,management,37,married,high_school,True,True
28074,technician,51,divorced,professional_course,True,True
28075,technician,51,divorced,professional_course,True,True
28076,services,40,married,high_school,True,True
28077,admin_,31,married,university_degree,True,True
28078,technician,30,single,high_school,True,True
28079,services,33,divorced,high_school,True,True
28080,entrepreneur,39,married,high_school,True,True
28081,services,44,married,high_school,True,True
28082,services,33,divorced,high_school,True,True
28083,blue-collar,32,married,basic_9y,True,True
28084,blue-collar,32,married,basic_9y,True,True
28085,housemaid,54,married,,True,True
28086,retired,55,married,high_school,True,True
28087,self-employed,49,divorced,,True,True
28088,admin_,50,married,professional_course,True,True
28089,entrepreneur,33,married,high_school,True,True
28090,admin_,50,married,,True,True
28091,blue-collar,39,married,basic_6y,True,True
28092,management,56,married,university_degree,True,True
28093,housemaid,54,married,,True,True
28094,blue-collar,45,married,basic_9y,True,True
28095,blue-collar,36,married,basic_9y,True,True
28096,admin_,48,married,high_school,True,True
28097,admin_,48,married,high_school,True,True
28098,services,32,married,high_school,True,True
28099,management,43,married,university_degree,True,True
28100,services,32,married,high_school,True,True
28101,blue-collar,34,single,basic_9y,True,True
28102,services,49,married,basic_6y,True,True
28103,blue-collar,50,married,basic_4y,True,True
28104,entrepreneur,39,married,high_school,True,True
28105,admin_,37,married,high_school,True,True
28106,blue-collar,32,married,basic_6y,True,True
28107,management,44,divorced,university_degree,True,True
28108,management,44,divorced,university_degree,True,True
28109,technician,31,single,high_school,True,True
28110,technician,47,married,high_school,True,True
28111,services,36,single,high_school,True,True
28112,blue-collar,47,married,basic_9y,True,True
28113,management,46,married,high_school,True,True
28114,admin_,41,married,basic_6y,True,True
28115,technician,51,divorced,professional_course,True,True
28116,admin_,37,married,university_degree,True,True
28117,services,40,married,high_school,True,True
28118,services,49,married,basic_6y,True,True
28119,entrepreneur,38,married,professional_course,True,True
28120,blue-collar,46,married,basic_9y,True,True
28121,management,42,married,,True,True
28122,unemployed,41,married,basic_9y,True,True
28123,management,50,divorced,university_degree,True,True
28124,unemployed,41,married,basic_9y,True,True
28125,admin_,45,married,high_school,True,True
28126,management,40,married,university_degree,True,True
28127,technician,25,single,professional_course,True,True
28128,services,40,single,high_school,True,True
28129,technician,37,divorced,basic_9y,True,True
28130,admin_,38,single,high_school,True,True
28131,management,55,divorced,university_degree,True,True
28132,blue-collar,53,married,basic_4y,True,True
28133,technician,31,married,professional_course,True,True
28134,admin_,26,married,high_school,True,True
28135,retired,56,married,basic_6y,True,True
28136,retired,55,married,basic_4y,True,True
28137,retired,65,married,university_degree,True,True
28138,admin_,34,married,basic_6y,True,True
28139,management,55,divorced,university_degree,True,True
28140,technician,55,married,professional_course,True,True
28141,blue-collar,44,married,high_school,True,True
28142,admin_,24,single,university_degree,True,True
28143,self-employed,46,single,university_degree,True,True
28144,technician,42,married,basic_9y,True,True
28145,services,46,divorced,high_school,True,True
28146,unemployed,41,married,basic_9y,True,True
28147,technician,44,married,,True,True
28148,services,40,married,,True,True
28149,blue-collar,45,single,basic_9y,True,True
28150,blue-collar,45,single,basic_9y,True,True
28151,housemaid,55,married,basic_4y,True,True
28152,student,24,single,university_degree,True,True
28153,housemaid,55,married,basic_4y,True,True
28154,blue-collar,40,divorced,basic_6y,True,True
28155,admin_,26,married,high_school,True,True
28156,housemaid,55,married,basic_4y,True,True
28157,admin_,26,married,high_school,True,True
28158,retired,58,divorced,high_school,True,True
28159,technician,55,married,professional_course,True,True
28160,services,43,married,professional_course,True,True
28161,blue-collar,32,married,basic_9y,True,True
28162,blue-collar,32,married,basic_9y,True,True
28163,technician,35,married,professional_course,True,True
28164,admin_,48,single,high_school,True,True
28165,services,40,married,high_school,True,True
28166,blue-collar,57,married,high_school,True,True
28167,blue-collar,34,married,basic_9y,True,True
28168,technician,29,single,professional_course,True,True
28169,blue-collar,37,married,basic_6y,True,True
28170,blue-collar,38,married,basic_9y,True,True
28171,technician,42,married,basic_9y,True,True
28172,blue-collar,53,married,basic_4y,True,True
28173,blue-collar,38,married,basic_9y,True,True
28174,blue-collar,46,married,basic_9y,True,True
28175,admin_,51,divorced,professional_course,True,True
28176,management,56,married,university_degree,True,True
28177,retired,60,divorced,basic_4y,True,True
28178,student,19,single,basic_9y,True,True
28179,technician,32,single,university_degree,True,True
28180,blue-collar,57,married,high_school,True,True
28181,technician,39,married,basic_6y,True,True
28182,blue-collar,43,married,basic_9y,True,True
28183,blue-collar,43,married,basic_9y,True,True
28184,admin_,35,married,high_school,True,True
28185,admin_,34,single,high_school,True,True
28186,technician,44,divorced,professional_course,True,True
28187,blue-collar,39,married,basic_4y,True,True
28188,blue-collar,35,married,basic_9y,True,True
28189,admin_,41,married,university_degree,True,True
28190,student,22,single,high_school,True,True
28191,admin_,41,married,university_degree,True,True
28192,admin_,41,married,university_degree,True,True
28193,blue-collar,40,married,basic_9y,True,True
28194,blue-collar,40,married,basic_9y,True,True
28195,admin_,46,divorced,high_school,True,True
28196,services,45,married,professional_course,True,True
28197,self-employed,40,married,professional_course,True,True
28198,blue-collar,36,married,basic_9y,True,True
28199,self-employed,39,married,professional_course,True,True
28200,blue-collar,57,married,high_school,True,True
28201,admin_,36,divorced,high_school,True,True
28202,blue-collar,47,single,basic_4y,True,True
28203,management,45,divorced,university_degree,True,True
28204,admin_,34,single,high_school,True,True
28205,admin_,41,married,basic_6y,True,True
28206,technician,46,married,basic_6y,True,True
28207,technician,32,single,university_degree,True,True
28208,technician,40,married,professional_course,True,True
28209,blue-collar,31,married,basic_9y,True,True
28210,technician,40,married,professional_course,True,True
28211,admin_,39,married,high_school,True,True
28212,retired,66,single,university_degree,True,True
28213,technician,42,divorced,professional_course,True,True
28214,student,19,single,basic_9y,True,True
28215,blue-collar,41,married,basic_9y,True,True
28216,technician,42,divorced,professional_course,True,True
28217,management,34,married,university_degree,True,True
28218,student,28,single,university_degree,True,True
28219,admin_,32,single,university_degree,True,True
28220,retired,72,married,basic_4y,True,True
28221,retired,72,married,basic_4y,True,True
28222,services,38,divorced,high_school,True,True
28223,blue-collar,31,married,basic_9y,True,True
28224,blue-collar,36,married,basic_9y,True,True
28225,technician,32,single,university_degree,True,True
28226,services,45,married,high_school,True,True
28227,services,38,divorced,high_school,True,True
28228,services,45,married,high_school,True,True
28229,services,38,divorced,high_school,True,True
28230,admin_,43,single,high_school,True,True
28231,blue-collar,57,married,basic_9y,True,True
28232,unemployed,35,divorced,university_degree,True,True
28233,unemployed,35,divorced,university_degree,True,True
28234,retired,40,single,basic_4y,True,True
28235,services,46,married,,True,True
28236,student,25,single,high_school,True,True
28237,self-employed,36,single,university_degree,True,True
28238,technician,39,married,basic_6y,True,True
28239,blue-collar,44,married,basic_9y,True,True
28240,services,40,married,high_school,True,True
28241,blue-collar,40,married,high_school,True,True
28242,blue-collar,41,married,basic_9y,True,True
28243,services,59,married,high_school,True,True
28244,services,44,divorced,high_school,True,True
28245,services,44,divorced,high_school,True,True
28246,services,44,divorced,high_school,True,True
28247,blue-collar,38,married,basic_4y,True,True
28248,blue-collar,38,married,basic_4y,True,True
28249,admin_,38,divorced,high_school,True,True
28250,blue-collar,33,single,professional_course,True,True
28251,technician,55,married,high_school,True,True
28252,retired,59,married,basic_4y,True,True
28253,admin_,43,single,high_school,True,True
28254,blue-collar,40,married,high_school,True,True
28255,entrepreneur,36,married,high_school,True,True
28256,blue-collar,44,single,basic_9y,True,True
28257,technician,27,married,professional_course,True,True
28258,technician,27,single,basic_9y,True,True
28259,services,46,married,high_school,True,True
28260,student,25,single,high_school,True,True
28261,student,25,single,high_school,True,True
28262,services,34,married,high_school,True,True
28263,technician,27,single,basic_9y,True,True
28264,technician,27,single,basic_9y,True,True
28265,technician,43,single,professional_course,True,True
28266,housemaid,40,married,basic_9y,True,True
28267,technician,32,single,university_degree,True,True
28268,admin_,55,divorced,university_degree,True,True
28269,admin_,27,single,university_degree,True,True
28270,admin_,55,divorced,university_degree,True,True
28271,retired,61,married,university_degree,True,True
28272,blue-collar,46,divorced,basic_9y,True,True
28273,technician,48,married,professional_course,True,True
28274,technician,29,married,university_degree,True,True
28275,technician,32,single,university_degree,True,True
28276,blue-collar,41,married,basic_4y,True,True
28277,blue-collar,41,married,basic_4y,True,True
28278,technician,27,single,basic_9y,True,True
28279,unemployed,25,single,professional_course,True,True
28280,unemployed,25,single,professional_course,True,True
28281,blue-collar,49,divorced,basic_4y,True,True
28282,technician,27,single,basic_9y,True,True
28283,blue-collar,39,married,basic_9y,True,True
28284,blue-collar,39,married,basic_9y,True,True
28285,technician,27,single,basic_9y,True,True
28286,technician,37,married,university_degree,True,True
28287,blue-collar,29,single,high_school,True,True
28288,blue-collar,39,married,basic_9y,True,True
28289,services,34,married,high_school,True,True
28290,blue-collar,39,married,basic_9y,True,True
28291,blue-collar,46,divorced,basic_6y,True,True
28292,admin_,38,married,high_school,True,True
28293,blue-collar,48,married,basic_9y,True,True
28294,management,36,married,university_degree,True,True
28295,housemaid,36,married,basic_9y,True,True
28296,retired,63,married,,True,True
28297,retired,63,married,,True,True
28298,blue-collar,37,married,basic_4y,True,True
28299,admin_,50,married,university_degree,True,True
28300,blue-collar,39,married,basic_9y,True,True
28301,unemployed,47,divorced,basic_9y,True,True
28302,retired,63,married,,True,True
28303,admin_,28,married,university_degree,True,True
28304,admin_,51,single,university_degree,True,True
28305,admin_,29,married,university_degree,True,True
28306,admin_,25,single,professional_course,True,True
28307,entrepreneur,47,married,high_school,True,True
28308,admin_,25,single,professional_course,True,True
28309,technician,29,married,university_degree,True,True
28310,services,31,married,high_school,True,True
28311,management,36,married,university_degree,True,True
28312,retired,82,married,,True,True
28313,technician,27,single,basic_9y,True,True
28314,services,46,married,high_school,True,True
28315,services,24,single,high_school,True,True
28316,admin_,47,single,university_degree,True,True
28317,admin_,35,single,university_degree,True,True
28318,admin_,38,married,high_school,True,True
28319,student,24,single,high_school,True,True
28320,technician,64,married,professional_course,True,True
28321,admin_,35,married,high_school,True,True
28322,services,40,divorced,high_school,True,True
28323,blue-collar,42,married,basic_6y,True,True
28324,technician,35,divorced,professional_course,True,True
28325,admin_,40,divorced,university_degree,True,True
28326,technician,35,divorced,professional_course,True,True
28327,technician,35,divorced,professional_course,True,True
28328,services,35,divorced,basic_9y,True,True
28329,services,34,married,high_school,True,True
28330,admin_,29,single,university_degree,True,True
28331,blue-collar,37,married,basic_4y,True,True
28332,admin_,34,single,professional_course,True,True
28333,blue-collar,52,married,basic_4y,True,True
28334,blue-collar,46,divorced,basic_9y,True,True
28335,technician,37,married,professional_course,True,True
28336,services,34,divorced,high_school,True,True
28337,retired,58,married,university_degree,True,True
28338,admin_,40,divorced,university_degree,True,True
28339,technician,27,single,basic_9y,True,True
28340,management,22,single,university_degree,True,True
28341,technician,64,married,professional_course,True,True
28342,blue-collar,39,married,basic_9y,True,True
28343,unemployed,25,single,professional_course,True,True
28344,services,35,married,high_school,True,True
28345,services,43,married,high_school,True,True
28346,services,34,married,high_school,True,True
28347,technician,46,married,basic_6y,True,True
28348,admin_,47,married,,True,True
28349,services,39,married,basic_9y,True,True
28350,services,38,single,high_school,True,True
28351,blue-collar,41,married,basic_4y,True,True
28352,admin_,29,single,university_degree,True,True
28353,admin_,33,single,university_degree,True,True
28354,unemployed,30,single,basic_9y,True,True
28355,services,46,married,high_school,True,True
28356,self-employed,43,married,high_school,True,True
28357,admin_,29,married,university_degree,True,True
28358,admin_,59,married,high_school,True,True
28359,admin_,31,single,university_degree,True,True
28360,student,20,single,high_school,True,True
28361,admin_,36,single,university_degree,True,True
28362,blue-collar,37,divorced,basic_9y,True,True
28363,admin_,31,single,university_degree,True,True
28364,services,21,single,high_school,True,True
28365,admin_,41,married,university_degree,True,True
28366,admin_,52,married,high_school,True,True
28367,services,21,single,high_school,True,True
28368,admin_,41,single,university_degree,True,True
28369,services,28,single,high_school,True,True
28370,technician,46,single,basic_9y,True,True
28371,admin_,43,divorced,high_school,True,True
28372,technician,43,married,professional_course,True,True
28373,admin_,36,single,university_degree,True,True
28374,blue-collar,59,married,basic_4y,True,True
28375,management,44,divorced,university_degree,True,True
28376,admin_,24,single,professional_course,True,True
28377,services,35,married,basic_9y,True,True
28378,self-employed,32,single,university_degree,True,True
28379,services,35,married,basic_9y,True,True
28380,admin_,43,divorced,high_school,True,True
28381,technician,33,single,university_degree,True,True
28382,services,38,married,basic_9y,True,True
28383,technician,38,married,high_school,True,True
28384,technician,37,divorced,professional_course,True,True
28385,services,32,divorced,high_school,True,True
28386,entrepreneur,35,married,university_degree,True,True
28387,technician,33,single,university_degree,True,True
28388,retired,67,married,university_degree,True,True
28389,technician,33,single,university_degree,True,True
28390,self-employed,40,married,university_degree,True,True
28391,self-employed,40,married,university_degree,True,True
28392,technician,41,married,university_degree,True,True
28393,blue-collar,32,married,high_school,True,True
28394,services,51,married,high_school,True,True
28395,technician,41,married,university_degree,True,True
28396,blue-collar,48,married,basic_9y,True,True
28397,services,33,divorced,university_degree,True,True
28398,admin_,36,married,university_degree,True,True
28399,admin_,45,married,high_school,True,True
28400,technician,33,single,university_degree,True,True
28401,technician,33,single,university_degree,True,True
28402,self-employed,30,single,university_degree,True,True
28403,self-employed,30,single,university_degree,True,True
28404,self-employed,30,single,university_degree,True,True
28405,self-employed,30,single,university_degree,True,True
28406,self-employed,30,single,university_degree,True,True
28407,self-employed,30,single,university_degree,True,True
28408,self-employed,30,single,university_degree,True,True
28409,admin_,45,single,,True,True
28410,services,35,married,high_school,True,True
28411,admin_,52,married,university_degree,True,True
28412,self-employed,42,married,university_degree,True,True
28413,blue-collar,30,married,basic_4y,True,True
28414,technician,37,divorced,professional_course,True,True
28415,technician,46,single,basic_9y,True,True
28416,blue-collar,49,married,basic_6y,True,True
28417,self-employed,33,married,university_degree,True,True
28418,self-employed,30,single,university_degree,True,True
28419,admin_,52,married,high_school,True,True
28420,entrepreneur,45,divorced,university_degree,True,True
28421,technician,33,single,university_degree,True,True
28422,blue-collar,50,married,high_school,True,True
28423,self-employed,30,single,university_degree,True,True
28424,retired,36,married,high_school,True,True
28425,blue-collar,41,married,basic_9y,True,True
28426,technician,47,divorced,professional_course,True,True
28427,self-employed,54,married,basic_9y,True,True
28428,entrepreneur,43,married,high_school,True,True
28429,services,28,single,high_school,True,True
28430,technician,46,single,basic_9y,True,True
28431,admin_,45,married,university_degree,True,True
28432,admin_,36,single,university_degree,True,True
28433,blue-collar,48,married,basic_4y,True,True
28434,blue-collar,29,married,basic_9y,True,True
28435,admin_,41,married,university_degree,True,True
28436,services,40,married,basic_6y,True,True
28437,blue-collar,36,married,basic_9y,True,True
28438,services,57,married,high_school,True,True
28439,blue-collar,37,married,professional_course,True,True
28440,services,33,married,high_school,True,True
28441,admin_,30,single,university_degree,True,True
28442,unemployed,26,single,university_degree,True,True
28443,technician,41,married,high_school,True,True
28444,blue-collar,36,married,basic_4y,True,True
28445,blue-collar,36,married,basic_9y,True,True
28446,self-employed,34,single,university_degree,True,True
28447,admin_,30,married,university_degree,True,True
28448,admin_,24,single,high_school,True,True
28449,technician,41,married,professional_course,True,True
28450,admin_,41,divorced,university_degree,True,True
28451,admin_,34,married,university_degree,True,True
28452,admin_,42,single,professional_course,True,True
28453,admin_,42,single,professional_course,True,True
28454,blue-collar,45,married,basic_9y,True,True
28455,admin_,37,single,university_degree,True,True
28456,retired,73,divorced,basic_4y,True,True
28457,blue-collar,45,married,basic_9y,True,True
28458,admin_,34,single,university_degree,True,True
28459,blue-collar,38,married,basic_9y,True,True
28460,admin_,34,single,university_degree,True,True
28461,admin_,46,married,professional_course,True,True
28462,admin_,34,single,university_degree,True,True
28463,services,42,single,basic_6y,True,True
28464,blue-collar,59,married,basic_9y,True,True
28465,blue-collar,46,divorced,basic_9y,True,True
28466,self-employed,34,single,university_degree,True,True
28467,admin_,34,single,university_degree,True,True
28468,blue-collar,35,married,basic_9y,True,True
28469,admin_,34,single,university_degree,True,True
28470,unemployed,34,single,university_degree,True,True
28471,services,24,single,high_school,True,True
28472,blue-collar,48,single,basic_9y,True,True
28473,admin_,34,single,university_degree,True,True
28474,services,24,single,high_school,True,True
28475,blue-collar,48,single,basic_9y,True,True
28476,services,24,single,high_school,True,True
28477,services,24,single,high_school,True,True
28478,retired,59,married,university_degree,True,True
28479,self-employed,47,married,basic_9y,True,True
28480,self-employed,34,single,university_degree,True,True
28481,services,24,single,high_school,True,True
28482,services,24,single,high_school,True,True
28483,admin_,55,single,high_school,True,True
28484,admin_,30,single,university_degree,True,True
28485,admin_,55,married,high_school,True,True
28486,self-employed,42,married,university_degree,True,True
28487,unemployed,26,single,university_degree,True,True
28488,unemployed,26,single,university_degree,True,True
28489,unemployed,26,single,university_degree,True,True
28490,blue-collar,28,single,university_degree,True,True
28491,admin_,35,married,university_degree,True,True
28492,blue-collar,44,married,basic_6y,True,True
28493,admin_,30,single,university_degree,True,True
28494,technician,57,married,professional_course,True,True
28495,technician,57,married,professional_course,True,True
28496,blue-collar,45,married,basic_9y,True,True
28497,management,56,married,basic_9y,True,True
28498,admin_,30,married,university_degree,True,True
28499,admin_,30,married,university_degree,True,True
28500,blue-collar,45,married,basic_9y,True,True
28501,blue-collar,46,divorced,basic_9y,True,True
28502,admin_,30,married,university_degree,True,True
28503,admin_,39,married,university_degree,True,True
28504,retired,71,married,basic_4y,True,True
28505,admin_,25,single,university_degree,True,True
28506,blue-collar,28,single,university_degree,True,True
28507,self-employed,42,married,university_degree,True,True
28508,technician,46,married,professional_course,True,True
28509,blue-collar,31,single,,True,True
28510,blue-collar,34,single,high_school,True,True
28511,admin_,57,married,high_school,True,True
28512,management,33,married,university_degree,True,True
28513,retired,61,married,university_degree,True,True
28514,services,36,married,high_school,True,True
28515,admin_,45,single,basic_9y,True,True
28516,admin_,36,married,university_degree,True,True
28517,blue-collar,45,married,basic_9y,True,True
28518,admin_,42,married,university_degree,True,True
28519,retired,69,divorced,university_degree,True,True
28520,unemployed,26,single,university_degree,True,True
28521,admin_,28,single,university_degree,True,True
28522,technician,23,single,professional_course,True,True
28523,admin_,29,single,university_degree,True,True
28524,admin_,38,married,university_degree,True,True
28525,blue-collar,47,married,professional_course,True,True
28526,blue-collar,41,married,basic_6y,True,True
28527,blue-collar,42,married,basic_9y,True,True
28528,admin_,46,divorced,university_degree,True,True
28529,admin_,49,married,,True,True
28530,retired,70,married,basic_4y,True,True
28531,retired,67,married,professional_course,True,True
28532,technician,39,single,professional_course,True,True
28533,admin_,56,married,basic_9y,True,True
28534,student,23,single,basic_4y,True,True
28535,self-employed,37,divorced,basic_9y,True,True
28536,entrepreneur,56,married,basic_9y,True,True
28537,technician,38,divorced,university_degree,True,True
28538,unemployed,32,single,university_degree,True,True
28539,technician,34,divorced,professional_course,True,True
28540,retired,70,married,basic_4y,True,True
28541,blue-collar,56,married,basic_9y,True,True
28542,blue-collar,56,married,basic_9y,True,True
